0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-0.3288383206810425,-0.3424502264219342,-0.45583829692224864,-0.23488517933487232,-0.2929494865543062,-0.1899211840083833,-0.1606613958951201,-0.1661332947107712,-0.15681829078678977,-0.1204028708700124,-0.12482951058613921,-0.34247113401506374,-0.06616764376152307,-0.3799066942140402,-0.3446989755347006,-0.44003012528241553,-0.33689394119563737,-0.22037004475160893,-0.11060901099494,-0.27480596949292624,-0.2900408668993327,-0.15179760265381764,-0.14749458246113495,-0.1525851060893693,-0.13612153447192346,-0.014637471631086443,-0.16172276262526356,-0.19113786562093582,-0.28101534377075704,-0.2498274852866827,-0.17076669677169626,-0.12070448337808,-0.18210888986200452,-0.1139738106999841,-0.12073749950307681,-0.27107495782234436
-0.01972448901162831,-0.10292137085060019,-0.129069457870886,-0.238875841597794,-0.2691553954929994,-0.3317137054522785,-0.33339752608360157,-0.32856878787186283,-0.3237438879551403,-0.31071270885864927,-0.10251892959410844,-0.21333964459897206,-0.1208686876776054,0.05974464236838528,-0.08638963497234363,0.19831562063733066,-0.039647884076423244,-0.3418297988861233,-0.2926202373037583,-0.24117074702667887,-0.23717543814525685,-0.2920643804220311,-0.2708765837628834,-0.26533424716027293,-0.268785228398085,0.018448968436938308,0.07622360988747985,-0.046568525953779936,0.06616815375997291,0.3161137685087865,0.11526225772012495,-0.3589214615524258,-0.40826797624687816,-0.38940006186434883,-0.35408978886114395,0.07900802199277096
-0.15875884158031692,0.0749210596930151,0.08060590384797388,0.29014827383744574,0.3740617627569005,0.4458608527555153,0.4975575999591741,0.5077622281629833,0.5177353391036715,0.5274111812049808,-0.26756665889026093,-0.0319951632603495,-0.2763196530292114,-0.270489870542253,0.1935975819187991,-0.21987806145617764,-0.1043953165518073,0.4650793141610194,0.53937749671855,0.3580302616951321,0.3860485262568994,0.5010683352863808,0.5236177353823575,0.4949842266785042,0.4893419663715669,-0.12654972785640983,-0.36093196166410835,-0.23488324391313475,-0.3421997365629335,-0.46626423296414404,-0.16311127944414378,0.3065620551674471,0.5442501363753809,0.5823150655492173,0.5367772383382053,-0.33185785478842
3.144526598932384,1.3875209662490815,0.2615271315546169,-0.8202618437951245,-1.072478653278817,-1.3288843648518254,-1.3382586098055849,-1.2992079017693667,-1.291187770891892,-1.22701958951862,1.0765937847996383,-0.9627906961829112,1.0346839313377083,0.4398067346609095,-0.9128687995080986,1.9855831746220887,-0.3098147813152803,-1.4116631913672861,-1.1426360055133538,0.06680170684823568,-0.22524381743283176,-1.0792865401777043,-0.7303576016378154,-0.8739399850710651,-0.9904226348055627,0.22003917461046346,6.01466500745484,4.003199975959759,8.064598125388068,3.773678326601899,0.10941419497117968,-1.7217020705312773,-1.615906009802487,-1.5479039533954047,-1.479719672515444,8.488387898114134
-0.03146693264054545,-0.038144464572572076,-0.015563564534331258,-0.05958192935943503,-0.14136164527254835,-0.12450751148998482,-0.15275709203417928,-0.17455010013719643,-0.1913774282067109,-0.2097731715472297,-0.1732228384036287,0.15837441066071375,-0.14655908089445882,0.13979678993017128,0.09162153132313977,0.1444654295600226,0.013383783082257036,-0.22395554269627024,-0.24675629337820862,-0.16072018533763047,-0.17775751978833274,-0.22832894793126676,-0.21005262259386356,-0.22866705918126967,-0.2384574743579844,-0.05630165513432179,-0.13018010669397162,-0.0832308813545579,0.03479952826474747,0.22183990170128792,0.32926187414696617,0.08874333651207247,-0.03304957269253274,-0.06691537919730403,-0.08857843996892704,0.01421276889771671
-0.5866058479979888,-0.6698620558219794,-0.6664034130874161,-0.6656232002661281,-0.6226716915184222,-0.5802829898458348,-0.5097449878065449,-0.48553098309778336,-0.4492143747936175,-0.4135569693415795,-0.2712139973456243,-0.47061486502429944,-0.26453345545522555,-0.5344900180058506,-0.6868825785203511,-0.695059851871588,-0.3447427053597346,-0.8298093298840156,-0.427211121797887,-0.5775137046812215,-0.5645324044145069,-0.4589631166876247,-0.42645727587256294,-0.4161903443983273,-0.3999753284330924,-0.09959560460576398,-0.20149345321667578,-0.19882066177262855,-0.31712399421913984,-0.42471359395439645,-0.5307566477551758,-0.6821574884759771,-0.5820106921080895,-0.5181483735397123,-0.4719093533104335,-0.31775897450409335
0.13427071609145597,0.15347004627991348,0.14710345775045539,-0.00042967988266757464,-0.13458856479984774,-0.3040476609503244,-0.44550008525196955,-0.48348147226348026,-0.5447285485036226,-0.5892675245290325,-0.03655683670970048,-0.6206636752822888,-0.05495642589501963,0.9144992228454258,-0.080574662055114,0.43918888963797437,0.7276269312813187,-0.129560909574384,-0.6767219214182344,-0.41044133082987183,-0.4124439736917281,-0.5739762585464163,-0.5670306362713442,-0.5709469648393708,-0.6124018922725656,-0.04701653552544744,0.11698994785221581,0.08698032600418186,0.3127033029003203,0.5810760962040196,0.9446919963172982,0.13130418695915316,-0.22624897921532935,-0.3956457267358786,-0.4772486689623309,0.31895796036271545
-0.30438786164724124,-0.25271391238058133,-0.19166022853292938,-0.21010592464283318,-0.24813946122576422,-0.3266614592031639,-0.4114330244973675,-0.44337799169910275,-0.4961405679307336,-0.5305259414517056,-0.23655997742202228,-0.21732756036728,-0.20828258824939852,0.10430249114635609,-0.15338847570541267,-0.06462739880483317,0.5162462551310331,-0.019325469088082647,-0.5191576690402413,-0.45159057894724,-0.4394635035480408,-0.5151414137674587,-0.532243860978896,-0.5352912715280299,-0.5484873908204322,-0.12660843451045636,-0.24118338797257477,-0.15395691633865288,-0.1438075255806602,0.04282659824435813,0.48619973196977573,0.06579068159298715,-0.2104137541283245,-0.35679130345873883,-0.43498420190043485,-0.13604991315119502
0.11921936603511264,0.06778128904621611,0.0215206082467188,-0.08742326971908053,-0.15744542970059988,-0.22056786934735267,-0.27003327652687475,-0.275731281145699,-0.281797379047017,-0.2861304414506325,0.23754705963805536,-0.30316027248075894,0.18469801584956416,-0.3192629403863433,-0.33777397784794766,-0.20873885650605803,0.09703975943770385,-0.2989646488569556,-0.25302399545167087,-0.14422822934245305,-0.15453985519615174,-0.26319237975908716,-0.25566866330041194,-0.2479893961567343,-0.26253682958988,0.011058169898554734,0.047596510544273614,0.04229711929189507,0.12814623556741508,0.28182217100159956,0.22405001873633543,-0.17751348930464267,-0.2603534436914298,-0.2628882407535739,-0.2770396514917208,0.10320434655739967
0.002238926895117684,-0.08191856533053812,-0.18894788575536578,-0.3569249773149153,-0.4514852597314325,-0.5687938165280084,-0.616383433688797,-0.6325019611783451,-0.6356862629069651,-0.6326793281282638,0.040850786201671464,-0.4998943773753299,0.0452170894694253,-0.12034755132328114,-0.2859216562399272,0.01126577500625752,0.09163788163457795,-0.44366687492432283,-0.622307014818974,-0.48620649724194154,-0.48603729806554374,-0.5900710967477869,-0.5671204841152108,-0.5807830336238106,-0.585339240629345,-0.11935201806138762,0.25757850423713374,-0.030935032862858227,0.21526033859600302,0.25177040381777543,0.10955468258578407,-0.5597019558991383,-0.6831965401574704,-0.7263497982424416,-0.728943241990124,0.18027908638227005
