,COF_ID,SurfaceArea,henry_coeff_H2S,henry_coeff_H2O,henry_coeff_Kr,henry_coeff_Xe,CH4_1.0,CH4_5.8,CH4_20.0,CH4_35.0,CH4_50.0,CH4_65.0,henry_coeff_CH4,N2_0.001,N2_5.001,N2_10.001,N2_15.001,N2_20.001,N2_25.001,N2_30.0,henry_coeff_N2,CO2_0.001,CO2_30.0,henry_coeff_CO2,cof_x,o2_298K_1bar,o2_298K_5bar,o2_298K_10bar,o2_298K_20bar,o2_298K_30bar,o2_298K_50bar,o2_298K_80bar,o2_298K_100bar,o2_298K_140bar,o2_298K_200bar,henry_coeff_O2,cof_y,h2_77K_1bar,h2_77K_5bar,h2_77K_25bar,h2_77K_50bar,h2_77K_75bar,h2_77K_100bar,h2_198K_1bar,h2_198K_5bar,h2_198K_25bar,h2_198K_50bar,h2_198K_75bar,h2_198K_100bar,h2_298K_1bar,h2_298K_5bar,h2_298K_25bar,h2_298K_50bar,h2_298K_75bar,h2_298K_100bar,henry_coeff_77K_H2,henry_coeff_198K_H2,henry_coeff_298K_H2,Density,PoreAvgVolume
199,22441N2.cif,530.059,2.6939e-05,2.60579e-05,5.84511e-06,2.33249e-05,0.52591202959586,2.7426148307547,7.4132148662726,10.365455986106,12.508819575025,14.03006084055,5.35375e-06,0.00020233500273,1.0122386611576,1.8547038025245,2.6835763674581,3.4494288052913,4.1469859534531,4.7954190534521,2.11898e-06,0.0014091187690125,22.091231874315,1.53067e-05,22441N2.cif,0.21667188292344,1.0238006613136,2.0080014720929,3.8151854539763,5.3265556618684,7.9414320696496,10.932694940009,12.501846243681,14.959681784343,17.652861838181,2.21272e-06,22441N2.cif,7.2455682727799,15.511916634275,26.075778951827,31.803377041606,35.235966275401,37.683449008443,0.16521616474844,0.81984216108097,3.6714890620182,6.7277111032735,9.2338468995874,11.555424268411,0.07144352594468,0.35370085475303,1.6227989843956,3.2466578187862,4.6189949748024,6.1257403826321,0.00013929,1.68651e-06,7.13119e-07,0.5433,3282.47
200,20561N3.cif,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20561N3.cif,4.7429711447118,6.6594953943591,7.794589449339,8.2478220584225,8.3452492661794,8.4950023154636,0.04876520728275,0.20979359812437,0.83004059170639,1.2045522232572,1.560486633048,1.8232253133651,0.010346480466334,0.046081830817991,0.21041283885177,0.41793588762169,0.56931444375338,0.70038706440702,0.000763435,4.88628e-07,9.32263e-08,1.25766,171.044
201,12020N2.cif,568.586,2.74318e-05,4.18374e-06,6.40677e-06,3.24164e-05,0.56351206118349,2.6621779882705,6.1073610963476,8.1297292193146,9.4753485214389,10.409169916367,5.85998e-06,0.0001806707474137,0.67869240009532,1.233411818238,1.7847696655046,2.2426824122603,2.7302799103032,3.1167346390212,1.4479e-06,0.0005858112113112,12.180695868599,6.81017e-06,12020N2.cif,0.20232933761887,0.95961351283916,1.7601710695006,3.2469489740663,4.4735500526139,6.387444553808,8.4000509815436,9.4668953204083,11.03724165796,12.695591074115,2.05229e-06,12020N2.cif,6.8742865196344,12.916595197171,20.468802160071,23.986620383479,25.903843606323,27.216717704196,0.1349336739624,0.65974387110141,2.8743894682858,5.1114053889226,6.9665216736247,8.4808984035756,0.05264636082214,0.25926799740987,1.2261466642435,2.3387171268174,3.3700186022819,4.3163500777506,0.000144092,1.35983e-06,5.25607e-07,0.747682,2821.49
202,12020N2.cif,568.586,2.74318e-05,4.18374e-06,6.40677e-06,3.24164e-05,0.56351206118349,2.6621779882705,6.1073610963476,8.1297292193146,9.4753485214389,10.409169916367,5.85998e-06,0.0001806707474137,0.67869240009532,1.233411818238,1.7847696655046,2.2426824122603,2.7302799103032,3.1167346390212,1.4479e-06,0.0005858112113112,12.180695868599,6.81017e-06,12020N2.cif,0.20232933761887,0.95961351283916,1.7601710695006,3.2469489740663,4.4735500526139,6.387444553808,8.4000509815436,9.4668953204083,11.03724165796,12.695591074115,2.05229e-06,12020N2.cif,6.8742865196344,12.916595197171,20.468802160071,23.986620383479,25.903843606323,27.216717704196,0.1349336739624,0.65974387110141,2.8743894682858,5.1114053889226,6.9665216736247,8.4808984035756,0.05264636082214,0.25926799740987,1.2261466642435,2.3387171268174,3.3700186022819,4.3163500777506,0.000144092,1.35983e-06,5.25607e-07,0.747682,2821.49
203,221012N2.cif,1430.42,0.000116502,0.000133843,1.21465e-05,9.52119e-05,0.92573396234595,3.7307423391092,8.5449483363002,11.56692521152,13.630733603206,15.107490566722,1.09109e-05,0.000446844417075,1.3020088789815,2.3584320663385,3.3328082352289,4.0965993973352,4.8316265459652,5.5154389409068,3.05381e-06,0.00247679476893,22.845042109301,2.45486e-05,221012N2.cif,0.31065900573388,1.3787448323766,2.5790072375901,4.5904837645449,6.2663546003096,8.9414461545542,11.926149821898,13.380411360761,15.825646146862,18.31560367562,3.22687e-06,221012N2.cif,8.8749259156571,16.980534693267,26.915524514382,32.202587657214,35.351947108758,37.59363787939,0.19603702926247,0.93190467097121,4.1701010482744,7.2965437647147,9.95454458393,12.105334433145,0.075878437688961,0.38328611831396,1.7192658121544,3.3253097603358,4.8986063962627,6.2366500857354,0.0003806,1.97325e-06,7.57896e-07,0.557107,7208.38
204,15253N2.cif,536.234,2.01736e-05,2.92513e-06,6.12112e-06,2.25484e-05,0.562184944002,2.9362176885474,8.1366139441786,11.53841523821,13.933831595682,15.664863697276,5.62537e-06,0.00019358985675,1.0602916454197,1.9798999286905,2.9101314553503,3.7240719418117,4.5155640711341,5.2105516568666,2.25092e-06,0.0008550218673125,23.942515918341,8.3436e-06,15253N2.cif,0.24193892347331,1.1755260076502,2.2590484358799,4.1850093907334,5.9635516696718,8.8709486682956,12.295779089036,14.060076381015,16.817489638122,19.937270842088,2.42641e-06,15253N2.cif,8.0323254750986,17.570110537458,29.32191019527,35.741075592803,39.618777218434,42.33518975713,0.18526549290975,0.91547836632672,4.1708853974347,7.5863670413429,10.499321682104,13.00291443828,0.081081885002125,0.39723025356294,1.8653753959348,3.6216064438827,5.2953762790992,6.7816866030294,0.00012618,1.88775e-06,8.04391e-07,0.499114,3326.9
205,12001N2.cif,343.25,9.40574e-05,0.000813763,1.1233e-05,7.19552e-05,0.90332218643923,4.2460422020034,7.7331557212426,8.9613979759141,9.6925873589993,10.097048720122,9.53084e-06,0.00017342481825,0.74992793469711,1.382789781455,1.9434375338936,2.4331371931861,2.8876749705785,3.2739830888508,1.60603e-06,0.0009971927049375,10.716500492809,1.04016e-05,12001N2.cif,0.25407602997716,1.1550699882314,2.1670471589247,3.845071015348,5.017422786718,6.6323807079848,8.2198941517635,8.8862530021664,9.8501394707589,10.742730996569,2.58605e-06,12001N2.cif,8.7185121823345,12.592202628314,17.215218357748,18.876584760378,19.687779347743,20.248622203102,0.13747385342677,0.66183246264656,2.8064644638125,4.7888445406441,6.2268874691936,7.3967549300421,0.042935649378244,0.21247575169944,0.99657271121226,1.8752945871827,2.6795521818171,3.4136637730898,0.000629041,1.40056e-06,4.31147e-07,0.848478,1196.67
206,18040N3.cif,1026.25,0.000378552,3.74928e-05,3.51705e-05,0.000422417,2.1889208044324,5.8077960128291,8.0140350269333,8.7507092576463,9.232450298102,9.5646572295575,3.08635e-05,0.00037836780348,,,,,,4.8952280494734,4.15902e-06,0.005596690426475,11.547958780786,5.71194e-05,18040N3.cif,0.59216137777135,2.3583665190908,3.982431488903,5.927982969072,7.0457287565274,8.4647183768534,9.5441859548567,10.090596359057,10.747884295003,11.513416953394,6.22621e-06,18040N3.cif,14.376470943689,19.14697950594,22.436446128094,23.43352411689,23.964981110191,24.468817253837,0.23184487158237,1.0874605978518,4.016303289977,6.3849330357373,7.9889287466399,9.228319782914,0.060207776728755,0.29517418268984,1.3426854466242,2.4282936187715,3.3657786785189,4.1895642133206,0.00206265,2.35053e-06,6.01428e-07,0.821216,2586.46
207,21420N2.cif,577.58,8.57391e-05,4.71053e-06,1.40026e-05,0.00012037,1.1007618791206,3.6081480558601,5.4636805933558,6.1780896653971,6.5702620746481,6.8373236183039,1.28231e-05,0.000190459707435,,,,,,3.6482345337277,2.88808e-06,0.0024812667440837,7.9691780446633,2.46191e-05,21420N2.cif,0.29120231157326,1.2857299983245,2.2576987908396,3.5951068564482,4.4638253253438,5.5133641242592,6.4190635196818,6.8588455652441,7.3476392421863,7.9222773417074,2.95175e-06,21420N2.cif,8.9171471505116,12.725124473303,15.8046286855,16.818791357247,17.388124801227,17.762060693491,0.13538510870171,0.63050980738622,2.5031167049645,4.1483006037107,5.2725772026645,6.1514782118305,0.038285928211946,0.19248775063013,0.87463330092095,1.6283423227929,2.2640721369614,2.8563489216099,0.00030378,1.35004e-06,3.90589e-07,0.907024,1430.75
208,21082N2.cif,833.198,2.66136e-05,2.76652e-05,6.18965e-06,2.69115e-05,0.54910989626685,2.6539075944965,6.9061840451825,9.9353150977762,12.246791647333,14.091652971151,5.71108e-06,0.000267984852825,1.0663563935328,1.9822660906897,2.7953946639597,3.6065044180051,4.3304744307403,5.02499290815,2.28876e-06,0.00135778992098,22.44829609942,1.4246e-05,21082N2.cif,0.23666635635819,1.1086712017939,2.0991968148056,3.9353218324214,5.5033726689279,8.2489668144043,11.481132124327,13.207847859362,16.171921122519,19.620904044033,2.34314e-06,21082N2.cif,6.6107694538542,15.298749054156,26.661277037854,33.250697031766,37.812573405323,41.27949344632,0.18234880428812,0.880211137163,3.9968154233163,7.3965308184557,10.328404212728,12.867292708392,0.082658439037223,0.41043369016078,1.9083499130497,3.7394606363201,5.4760918109103,7.0220070985735,0.000119051,1.8227e-06,8.17994e-07,0.489055,6517.46
209,19390N2.cif,350.653,4.2687e-05,5.58613e-05,8.33319e-06,4.33452e-05,0.72254151895412,3.547712712258,7.8480687483014,9.9216510079616,11.117076168335,11.924180810373,7.53072e-06,0.0002429232189337,1.0770440240654,2.0105307628991,2.8212947589592,3.5535428695124,4.1906477755096,4.7365324285076,2.39232e-06,0.0017211368490413,16.433900481084,1.64454e-05,19390N2.cif,0.2489187707202,1.1562835106499,2.2172997708447,3.9846747287494,5.3956658187409,7.6308902219955,9.8624345969122,10.902332042797,12.439105674405,14.005795041996,2.52145e-06,19390N2.cif,8.8246717742063,16.283706740254,23.817448348993,26.821292154112,28.491740747662,29.551795652139,0.15656659889236,0.76436566124373,3.3195612924671,5.8387060842848,7.8338551557042,9.4835984212746,0.055893014671267,0.28362577955297,1.3364343360953,2.5603900532452,3.6864735560604,4.671780469214,0.000219073,1.58859e-06,5.75371e-07,0.702818,1517.8
210,16273N2.cif,1570.48,4.31121e-05,8.05568e-06,7.71188e-06,3.92413e-05,0.66550328102215,3.1214879603067,7.5018542143671,10.390063021708,12.398666973736,14.063625236098,6.92235e-06,0.0001324741392826,0.88933001508404,1.663984187858,2.3487351809416,3.0357849898286,3.6474180549179,4.1977545601072,1.89881e-06,0.0007402966249426,13.867275195441,8.0427e-06,16273N2.cif,0.26070909077232,1.2269598206684,2.2603515574421,4.1587837876613,5.814367557048,8.4513664481197,11.375506915478,13.125521362845,15.692870031121,18.688063388527,2.62117e-06,16273N2.cif,8.3585488375054,17.357789330496,28.812430058026,35.272242754093,39.490756789864,42.290776788597,0.19077054193378,0.92117835480564,4.061181523137,7.3784350793786,10.198108005179,12.63015382962,0.077653218848843,0.38985578377534,1.8040093448507,3.512684070581,5.1078596360317,6.6149632818139,0.000211538,1.89773e-06,7.81345e-07,0.49464,9030.99
211,21060N2.cif,885.367,1.80037e-05,7.24476e-05,3.39534e-06,1.36166e-05,0.30045580885934,1.5008091822592,4.0755563261503,6.0062419420145,7.4545581305194,8.7023472990793,3.10527e-06,0.00015280743954,0.6063180904605,1.1520080101473,1.6092879112431,2.0663640690862,2.5267292251518,2.9054879319583,1.26833e-06,0.00074948410822,14.967961678351,7.04645e-06,21060N2.cif,0.13598406810112,0.64649189397004,1.2610106503525,2.2940034947324,3.2903080005332,5.022605900606,7.0021025785862,8.2190319209038,10.14239733276,12.276986285328,1.38378e-06,21060N2.cif,4.8340269671242,10.402208788206,19.038715484973,23.789789842061,26.752459288092,29.067516252291,0.1129319743648,0.57293087768817,2.560616094006,4.7138912134668,6.5833568329282,8.338968782348,0.051251130109031,0.25877818609383,1.2684715342162,2.3480197118426,3.4351597511672,4.4286991699668,0.000101241,1.16414e-06,5.14645e-07,0.614594,5053.16
212,13122N2.cif,775.12,2.63449e-05,2.2557e-06,7.55691e-06,3.14839e-05,0.66618918614801,3.3430561937701,8.9501828083772,12.778647279314,15.7766420444,17.990226013388,6.91478e-06,0.0001870792435125,1.0576587391727,2.0146439014365,2.836857176674,3.6351243087418,4.4328551469783,5.1334669139326,2.21145e-06,0.0008356206210225,18.351101874124,7.94057e-06,13122N2.cif,0.29047170542708,1.425868106254,2.574584549219,4.7791512986695,6.9067910631876,10.285068042536,14.33740400821,16.559082272467,20.100567183856,24.360610997627,2.88991e-06,13122N2.cif,8.3910653092662,18.762800929347,32.614198006811,41.06227259755,46.740489324692,50.733995104256,0.22470711535765,1.1158777997538,4.9741502301573,9.1872745696554,12.720889680867,15.919346091352,0.10120987074026,0.49699471831531,2.3752453792817,4.6108797551048,6.672680097856,8.6449318427126,0.000171616,2.26624e-06,1.00795e-06,0.402596,5721.56
213,13122N2.cif,775.12,2.63449e-05,2.2557e-06,7.55691e-06,3.14839e-05,0.66618918614801,3.3430561937701,8.9501828083772,12.778647279314,15.7766420444,17.990226013388,6.91478e-06,0.0001870792435125,1.0576587391727,2.0146439014365,2.836857176674,3.6351243087418,4.4328551469783,5.1334669139326,2.21145e-06,0.0008356206210225,18.351101874124,7.94057e-06,13122N2.cif,0.29047170542708,1.425868106254,2.574584549219,4.7791512986695,6.9067910631876,10.285068042536,14.33740400821,16.559082272467,20.100567183856,24.360610997627,2.88991e-06,13122N2.cif,8.3910653092662,18.762800929347,32.614198006811,41.06227259755,46.740489324692,50.733995104256,0.22470711535765,1.1158777997538,4.9741502301573,9.1872745696554,12.720889680867,15.919346091352,0.10120987074026,0.49699471831531,2.3752453792817,4.6108797551048,6.672680097856,8.6449318427126,0.000171616,2.26624e-06,1.00795e-06,0.402596,5721.56
214,22520N2.cif,2358.99,4.11489e-05,6.1951e-06,8.43624e-06,4.34105e-05,0.70607528997727,3.2998749556779,8.1953862872527,11.792374141738,14.573984655708,16.876288858416,7.588e-06,0.00030793252809,1.2082712524928,2.291227962986,3.2700334943194,4.1834406885885,5.0411540860727,5.7951035528792,2.68266e-06,0.00124106140109,22.204436060669,1.26817e-05,22520N2.cif,0.28810353953875,1.3747694373022,2.596067168862,4.759442479314,6.6671964662963,9.8973620295167,13.716061304227,15.952939176005,19.697585343354,23.922568929369,2.94448e-06,22520N2.cif,8.7097626919967,17.23143770748,31.531357747543,40.825305770481,46.929865961931,51.302072400674,0.22345326078151,1.0752755046599,4.9917106975282,9.154927373003,12.658313070238,15.884357314275,0.0993782249745,0.50278538891406,2.3615781039301,4.6550689044331,6.7594611388227,8.7587830621125,0.00030429,2.27202e-06,1.00456e-06,0.393334,15656.0
215,20310N2.cif,1764.33,2.85041e-05,5.19796e-06,8.28931e-06,2.68083e-05,0.74175906735582,4.0356137876926,11.760770254203,17.32497173177,21.276717274673,24.302831699846,7.58939e-06,0.0004583965971641,1.6567737194693,3.1798973217052,4.4996028419017,5.8141559840667,6.983984146841,8.2298878119238,3.43778e-06,0.0012835105050641,37.357930637521,1.41218e-05,20310N2.cif,0.37559185087608,1.8625937998472,3.5215861589172,6.5329585489366,9.3921065908441,14.229291036265,19.8327312641,23.100072324196,28.007703161505,33.795932233018,3.76283e-06,20310N2.cif,11.700054094479,26.032832750641,45.664126206026,57.834861945319,65.306298941097,71.320584775579,0.30303072262598,1.5037242575045,6.8595691934272,12.635916624666,17.604019143473,22.064279331812,0.13654107185804,0.69755740968742,3.2709348895435,6.2896905210376,9.3104019781157,12.032422200479,0.000188716,3.08907e-06,1.38662e-06,0.316076,7217.24
216,16140N2.cif,1337.42,9.43467e-05,0.00196285,1.11083e-05,7.33227e-05,0.89098592063233,3.7210948800007,7.9300283417047,10.375570965465,12.201309879096,13.543329865463,9.84769e-06,0.0002979089026616,1.0663265840293,1.8990074782436,2.7250747949823,3.4719068575598,4.082381763469,4.6177070228827,2.37292e-06,0.0028088552877,15.95424696404,2.78418e-05,16140N2.cif,0.31557914742295,1.4552764362315,2.5697110508503,4.6744288763203,6.30722496676,8.7204572430118,11.489358692182,12.945554390144,15.191378891274,17.784650279794,3.23559e-06,16140N2.cif,9.787226434558,17.461240384313,26.921848019008,32.184493750994,35.557009689791,37.903459303666,0.19765829543569,0.98679342099097,4.1420571708086,7.3549109656982,9.9555194247132,12.184363118852,0.076154025018918,0.37183285832116,1.7851892572959,3.3780570442284,4.9066190684208,6.2743698715681,0.000470545,2.00976e-06,7.58332e-07,0.533736,7275.26
217,19363N2.cif,1082.6,2.63283e-05,5.11872e-06,6.88065e-06,2.81002e-05,0.62203241631793,3.1163217994139,8.1640619304999,11.534963381332,14.213788332329,16.344769961715,6.30071e-06,0.000214681854465,1.0000458770588,1.8430684915652,2.6882296676219,3.4968206154699,4.2142048031479,4.8992628577402,2.0803e-06,0.00072661550742,15.432289510295,7.50791e-06,19363N2.cif,0.26878168179018,1.266920193142,2.4332701944615,4.5619068374372,6.493217828182,9.6473401479706,13.479229596294,15.578752077006,19.26483951817,23.589176112659,2.69735e-06,19363N2.cif,8.2536420627726,16.438346479279,29.940926855743,39.008114063005,45.298432767734,49.874789345376,0.21820759107487,1.0730294505825,4.841348299001,8.9491782432616,12.443513503416,15.623504986668,0.099505039544527,0.4944370818161,2.3190099059197,4.5767694273617,6.6794130519583,8.6331748104835,0.000170165,2.18407e-06,9.96418e-07,0.406583,8956.53
218,20021N2.cif,577.376,3.27227e-05,0.000189324,6.94389e-06,3.36884e-05,0.61120284279048,2.9772110190397,7.1745972256926,9.8589402158952,11.71439635586,13.098551258101,6.38252e-06,0.000231998302725,1.0472668525924,1.9799895146065,2.7871812092776,3.5212404104068,4.1938432611442,4.7981192974676,2.31813e-06,0.0021907268300175,20.807274861896,2.33497e-05,20021N2.cif,0.2318458466975,1.0790307344969,2.0791621604985,3.852901869721,5.3339525202257,7.7569361653627,10.394438698245,11.847908064817,14.07981790783,16.438504880497,2.35689e-06,20021N2.cif,7.5210336626289,15.260904695695,24.686077684986,29.623863274955,32.548655934625,34.552415332476,0.16412885639354,0.77201743771652,3.5527988081004,6.3960506928851,8.7583734103825,10.751242145052,0.067229793868238,0.33156534573164,1.5633006773436,3.0289433262859,4.3771086632511,5.6061263004597,0.000145656,1.6466e-06,6.67981e-07,0.607219,3173.21
219,17181N2.cif,806.49,0.00018789,0.0356446,1.07454e-05,7.05242e-05,0.84257661452693,3.3591893657286,7.2276963895056,9.8089811758259,11.488905818053,13.125440804065,9.36373e-06,0.0003045778734,1.2474113712544,2.2028467786208,3.0292173121339,3.7610037252116,4.4023051284,4.9712819774006,2.79302e-06,0.0109648034424,21.189101930096,0.00011093,17181N2.cif,0.27541454202195,1.263490544821,2.4297699850485,4.039210231073,5.4667667236988,7.9135169251893,10.447985554219,11.828992395194,14.146626959852,16.599671770726,2.87267e-06,17181N2.cif,8.3896398252685,14.929349792025,24.901440879519,30.27762106737,33.592528194522,35.881811635465,0.18367737863625,0.86948522357525,3.76183285385,6.6787582264258,9.082808302148,11.076355088533,0.066711014788004,0.338377556834,1.6571574461905,3.0140518721875,4.4633349197825,5.755210430322,0.000601233,1.81572e-06,6.90899e-07,0.571852,3478.79
220,21053N2.cif,4088.99,8.2613e-05,0.000183518,1.19225e-05,6.06147e-05,0.97745833395429,4.4784630759438,11.081498079577,15.609335221175,18.928412001514,21.531161731962,1.03963e-05,0.000381308974586,1.6335331177285,3.0778280359539,4.383331932702,5.5678410428144,6.6682497337503,7.6497227065427,3.67766e-06,0.0034099917411739,34.788588611557,3.32427e-05,21053N2.cif,0.41533263558915,1.8670848680044,3.5953950563612,6.5096088562539,8.9381766446176,12.976009957783,17.667406862736,20.118602615434,24.136259236279,28.576035792568,4.23899e-06,21053N2.cif,12.07057181137,24.209361615033,41.737409124348,51.061702873653,56.743261148861,60.796285085495,0.28489228079089,1.3733478430885,6.2258677654241,11.198282125613,15.31113525697,18.781882223508,0.11515531197551,0.60165109778661,2.7197316940176,5.2393488037923,7.6439195470198,9.8478672940493,0.00185356,2.91549e-06,1.16159e-06,0.379951,18585.4
221,21120N2.cif,1056.24,4.34585e-05,0.00108054,6.38105e-06,2.3891e-05,0.577715531064,2.9700498983809,8.2039193706312,11.954504216875,14.908783557746,17.276582956469,5.90232e-06,0.00021529771344,1.2480180496453,2.3025552208124,3.3291216307085,4.2861199669493,5.1646512573793,6.0639677478943,2.59085e-06,0.00139943513736,24.492572886028,1.53442e-05,21120N2.cif,0.26000787193104,1.2993934665149,2.4166988918879,4.5535825222082,6.643280070333,9.9911774558011,14.13668110366,16.570424397862,20.463581184093,25.060259131941,2.67223e-06,21120N2.cif,7.3764285895286,17.116228023412,31.338824875707,41.184179994109,47.720469061834,52.737085199747,0.22172674239496,1.1079758577906,4.994159390315,9.4350933644338,13.046323775419,16.463248000025,0.1072900271976,0.5218278329502,2.4743986790898,4.9042725949538,7.0817398442576,9.2566653844204,0.000124526,2.25217e-06,1.05786e-06,0.386535,8875.35
222,15060N2.cif,919.64,5.73075e-05,4.71167e-06,1.14516e-05,7.27681e-05,0.9813780735808,4.1601894647488,8.46772601808,10.515264820704,11.664548790138,12.359260667578,1.03907e-05,0.00022424528,0.9832527641216,1.78678639104,2.4888714532864,3.1028550299264,3.7053123991744,4.1717067023296,2.15737e-06,0.000941830176,14.287823894445,1.12199e-05,15060N2.cif,0.3059064411648,1.3695825325056,2.5831082897536,4.4710382718848,6.0808682275712,8.2497685757312,10.492149617242,11.565423406566,13.08957372567,14.522913676186,3.09552e-06,15060N2.cif,10.568760774701,18.525449739283,25.970231578682,28.726322677427,30.22437981575,31.131990162022,0.1799882315392,0.8773103240384,3.6415549811648,6.34748689568,8.4411125882496,10.131374840966,0.0621877010496,0.3055745581504,1.4328017618432,2.7016084655168,3.8602389782208,4.8852013644224,0.000291157,1.80743e-06,6.20682e-07,0.668249,3518.58
223,21395N2.cif,1262.92,3.87364e-05,0.000243063,4.95951e-06,1.59057e-05,0.43796970162024,2.3753513913761,6.9945272380278,10.730601850889,13.672270486104,16.353999088487,4.49207e-06,0.00022944079564,1.0254610531706,1.9683725857956,2.8435581121361,3.7366973807354,4.575516540967,5.3361947216549,2.13017e-06,0.00084401435539,23.888228438059,8.34193e-06,21395N2.cif,0.22595001782062,1.1135581243822,2.1505977434185,4.1336053742502,5.9197036365381,9.2344511997774,13.470469112024,15.827989675854,19.952204366111,24.962765238554,2.29845e-06,21395N2.cif,7.0256410487794,15.301734433797,30.240515380406,40.394608992107,47.656382859743,53.322177478649,0.21570166227111,1.0692487364542,4.8840024221321,9.2664035619974,12.984300454691,16.392097186304,0.1000525755273,0.52806891690671,2.4901974353352,4.8753710779261,7.1661735361089,9.3551479840253,0.000199073,2.14789e-06,1.05007e-06,0.367886,10202.3
224,08012N2.cif,331.282,6.82468e-05,9.92367e-06,9.72771e-06,4.54416e-05,0.73326907126736,3.3442334662328,6.7890058948192,8.0769847727548,8.789312059549,9.190688231566,7.74494e-06,0.0001314063029062,0.62553780393472,1.1305366062135,1.5942957304303,2.0652471596261,2.4550376759369,2.7863304864039,1.32991e-06,0.000946125380925,9.378647427033,1.01297e-05,08012N2.cif,0.25704824932501,1.1632699162675,2.1858299633829,3.7200160706538,4.8880253742461,6.5421854360704,7.995153687725,8.6484445028335,9.5880433707141,10.581772874972,2.64355e-06,08012N2.cif,9.6487925045477,13.521910058718,17.737336651748,19.16307313723,19.951480293197,20.397744858287,0.14790217413108,0.69366759178151,2.9448064877089,4.928713145836,6.4565260474159,7.6482979907837,0.041690839702056,0.20582169224206,0.96301547105855,1.8352554680695,2.6239385772724,3.3504708854108,0.00150516,1.49808e-06,4.18971e-07,0.874709,1037.71
225,16251N3.cif,4537.96,2.57802e-05,6.52406e-06,9.37222e-06,2.52428e-05,0.88478753691218,5.1283646332453,17.701022547319,27.213145859898,33.101149866795,36.936114569704,8.78612e-06,0.00044493529278,1.8827369499547,3.5879447180903,5.2364569436155,6.93694570107,8.47526228575,9.9069022632642,3.8848e-06,0.00136177165366,50.676943353528,1.40207e-05,16251N3.cif,0.47920879321172,2.2823292915342,4.4945745330116,8.8987597871506,12.965549260486,20.006663751617,28.455661372205,32.750554338972,39.037786649482,45.531037483437,4.75796e-06,16251N3.cif,11.097252483215,35.447415011613,71.380429705189,84.646458600066,91.348424534997,95.83780815626,0.3895206244974,1.9248305252293,8.8229724756138,16.353340511263,22.642595254922,28.201819046231,0.17236523584544,0.85047358781748,3.9757799816302,7.8319397839408,11.393727699971,14.773415735265,0.000146301,3.91811e-06,1.72328e-06,0.294407,16972.0
226,21530N2.cif,620.648,4.39466e-05,8.6183e-06,8.73128e-06,4.42112e-05,0.7733071206061,3.8290297335088,8.0983562668632,10.183390249559,11.374450780596,12.206895034813,7.89678e-06,0.0001751763796855,1.1368041740751,2.0619167395601,2.9333770046547,3.6812231428023,4.3029181166049,4.8802511793701,2.48944e-06,0.0014980601657855,16.18111579427,1.4482e-05,21530N2.cif,0.2744349596808,1.2870632342784,2.3585024519636,4.295385531771,5.8065658173124,7.9812901126412,10.187026669854,11.242434227422,12.773149700928,14.318398774385,2.71015e-06,21530N2.cif,10.7392591705,17.528874627989,24.498076089864,27.779593017651,29.27706927424,30.572549029365,0.16379999389445,0.82524188694445,3.479546791357,6.0930174747801,8.1327150019104,9.8885462334807,0.057808209283,0.29536350467645,1.3914240662769,2.6413982299984,3.7711450104036,4.7933495943734,0.000294904,1.67854e-06,5.95942e-07,0.658919,3506.18
227,16250N3.cif,2245.92,2.09692e-05,6.9049e-06,9.02519e-06,1.92493e-05,0.84796577071272,4.8534620367455,16.047440756033,27.106509701395,36.591424546677,45.165651227851,8.52813e-06,0.00064717860768,2.4460924450525,4.71226923717,6.7931372212884,9.0667835331696,11.171974646627,13.247638236108,4.94918e-06,0.00164491229452,46.189325990549,1.35261e-05,16250N3.cif,0.56536444535912,2.8250424856245,5.4221163066937,10.546530453855,15.61911638085,24.789691183227,37.490139906542,44.853144857668,57.786038564241,73.646444702655,5.6491e-06,16250N3.cif,9.7340786092383,32.350355267448,81.820310517653,116.01833374425,139.4952231218,156.52497314119,0.58157087632644,2.8914591902376,13.480649500648,25.66427217418,36.885108805687,47.088634597471,0.31072662901236,1.5282583504857,7.2448409236738,14.454329715903,21.204079004702,27.49662357295,0.000126427,5.82724e-06,3.07499e-06,0.14665,19060.1
228,19366N2.cif,975.744,2.46391e-05,4.02986e-06,7.06776e-06,2.7161e-05,0.64089331549684,3.3115772258661,9.0718776456182,13.104453006413,16.112422288425,18.733073770843,6.47814e-06,0.0001916601581475,1.0820584928556,2.0324373303897,2.9640791057963,3.8102769573659,4.5962478859062,5.4060485607762,2.2432e-06,0.000638867193825,17.845395185046,7.47176e-06,19366N2.cif,0.29020998613211,1.4125171121987,2.5684651593572,4.9508374318275,7.114972670887,10.841777066043,15.166342114438,17.674790264272,21.903653007032,26.743729120799,2.87948e-06,19366N2.cif,8.7908034603578,18.554930217182,33.502807131354,43.591350649203,50.673421659608,56.076440164551,0.24206677974029,1.1865497857428,5.3717322657936,9.9855763795525,14.009298866375,17.546633505191,0.11177437889678,0.5640102120571,2.6526861088518,5.1544900398705,7.5617507528773,9.7804726303121,0.000167228,2.41329e-06,1.12408e-06,0.363404,9214.32
