,cof,h2_77K_1bar,h2_77K_5bar,h2_77K_25bar,h2_77K_50bar,h2_77K_75bar,h2_77K_100bar,h2_198K_1bar,h2_198K_5bar,h2_198K_25bar,h2_198K_50bar,h2_198K_75bar,h2_198K_100bar,h2_298K_1bar,h2_298K_5bar,h2_298K_25bar,h2_298K_50bar,h2_298K_75bar,h2_298K_100bar,Density,PoreAvgVolume,henry_coeff,henry_coeff_198,henry_coeff_298,henry_coeff_77
140,19270N2.cif,10.500942487602,18.201232166155,25.816790347512,29.038290289537,30.714665889805,31.812400155732,0.17346483358239,0.84542413548999,3.6246172439585,6.3479723929236,8.5465038211117,10.31606140416,0.062326378357951,0.3038289529296,1.42260848948,2.7321682607369,3.921601627326,4.9952471527787,0.667973,3448.16,,1.73673e-06,6.20631e-07,0.000256015
141,18121N3.cif,8.8413355079714,10.264200185458,11.52115716319,11.954466515877,12.247575358916,12.430221029069,0.166179234462,0.7245260276505,2.5776931683272,3.8406010433105,4.6557796440638,5.2764850949336,0.036774372742566,0.17651470249003,0.76147761248813,1.3800136440776,1.8912906121121,2.3350583380283,0.992781,1183.37,,1.69933e-06,3.6274e-07,0.00189057
142,2245bN2.cif,6.5641961369564,12.338453825571,20.95407612536,25.607937168717,28.087537661939,30.053868082213,0.15132216280283,0.69791987002399,3.1158274814718,5.4937909430804,7.4706587771156,9.3055165814512,0.0601000168962,0.28414258750922,1.3916125217158,2.578541907409,3.7260172554822,4.7393856341632,0.63906,2737.73,,1.47226e-06,5.83654e-07,0.000208196
143,21250N2.cif,7.2416566149118,13.530836707051,20.378756275204,23.119165370769,24.589505767782,25.365317189627,0.1198517644966,0.60891521472375,2.6596516565883,4.7463511279318,6.4472636695315,7.8075211958548,0.0478507044646,0.2287908683771,1.0907410583656,2.0973308778638,3.015419394346,3.8589755635744,0.739034,2426.17,,1.27461e-06,4.70091e-07,0.000179687
144,22171N2.cif,9.3607494456462,16.520692970473,27.839666705135,35.062676524387,39.355832650275,42.651337042578,0.19169899894235,0.92247220331505,4.2137862611732,7.5452782318656,10.454285891604,13.118810423181,0.081905193135648,0.40896255941885,1.899101838744,3.6491827070048,5.3902842871086,6.97292784087,0.477114,5459.44,,1.92035e-06,8.15458e-07,0.000233864
145,16110N3.cif,8.5308669683076,30.680105515243,77.842793353338,106.35825132552,124.65171143637,137.11858010217,0.50644448965565,2.5204113753746,11.504496309993,22.12152598627,31.390661706333,40.091792193122,0.25708257385044,1.290934929311,6.3122259491114,11.929490413781,17.381246467242,22.806108043009,0.176974,16291.7,,5.05193e-06,2.59484e-06,9.37378e-05
146,20311N2.cif,8.7090878026569,21.657871708649,42.363742614654,56.025989765875,66.268596102821,73.302596286267,0.29623013482737,1.4164236080352,6.6755343639863,12.533504820251,17.371474416523,22.370553344014,0.14469552429091,0.70677071086074,3.3314654525128,6.5986434945549,9.6470196279222,12.692464724365,0.280503,10298.6,,2.90647e-06,1.41972e-06,0.000136539
147,21010N2.cif,9.0749780449854,18.350948748421,31.94651803887,40.559413294475,46.331627150103,50.749273650857,0.22625585522635,1.1063128569685,4.8670791431509,9.0263065116248,12.510438937746,15.639847886644,0.098901149389072,0.485231445542,2.3098574890422,4.4862763305605,6.5848652353391,8.4089719179501,0.41562,6392.51,,2.23601e-06,9.87877e-07,0.000207466
148,21070N2.cif,7.6285582581714,12.946688224389,18.238795132585,20.293460135953,21.562879363461,22.299852366623,0.12379746988574,0.60972024943789,2.5448526728927,4.4798694383582,5.9166747580068,7.1627744340537,0.041810379887475,0.20848806651358,0.99815776216841,1.9018518237197,2.733331899262,3.4844007255186,0.915235,1317.2,,1.2335e-06,4.32229e-07,0.000174763
149,19350N2.cif,10.363024211136,15.822651293635,21.168187265303,23.214237279381,24.419769889292,25.129500470203,0.17312679067825,0.82823982411638,3.4057906013281,5.7257592086675,7.4382654910638,8.8296459691092,0.055274372742892,0.27040429737019,1.2560127195699,2.3482794606547,3.3452953097703,4.2166498182931,0.782235,2211.86,,1.75415e-06,5.49521e-07,0.000468917
150,22450N2.cif,8.8950259064269,13.251359408878,18.821680721207,21.300006673671,22.323651356333,23.092815333198,0.21735963653069,0.94748511247971,3.4426317080058,5.4826064270551,6.93969209511,8.1294938899148,0.054428679098387,0.27855512439199,1.249526237307,2.2676519635253,3.2040078568594,4.0533184441236,0.843071,2185.2,,2.27126e-06,5.61192e-07,0.00993701
151,21470N2.cif,12.793874575436,19.424778834256,24.773040646173,26.702888235763,27.745497949308,28.36529675721,0.18558374968671,0.8823540931806,3.6875678100106,6.3025477924052,8.1167172692854,9.6507446469641,0.057072718089547,0.28060969541189,1.2931633621398,2.4382286060182,3.4563674499858,4.5028997763621,0.719769,4465.63,,1.88625e-06,5.75735e-07,0.000688009
152,21426N3.cif,10.385215616435,32.560948946633,73.3899977501,92.924193670034,103.62099335315,110.41396757959,0.41706451868089,2.0438700455095,9.5709021113509,17.872285438908,25.290746050409,31.656334018446,0.19384999860094,0.94971044329233,4.5773879662983,8.9752218193427,13.157016693303,17.058799880725,0.240434,4396.13,,4.21528e-06,1.95077e-06,0.000142934
153,22341N2.cif,4.1384942185476,6.7561453506038,9.4382890076279,10.361975581805,10.823998592864,11.173836014864,0.067027578752442,0.33001103122924,1.3463784149807,2.3331764773487,3.1244348688447,3.6629635328617,0.022739810804523,0.10997214655988,0.52766955303362,0.96349070223186,1.3157496681566,1.6810811875297,1.04866,2441.47,,6.98398e-07,2.17936e-07,0.000641806
154,20180N2.cif,6.5019343723346,14.281928710086,24.596261767758,30.11109427941,33.417166246988,35.648399468855,0.15972887921683,0.74485013156728,3.4588861766618,6.3297637590568,8.7432312424918,10.815898931665,0.066637796993996,0.32789552478049,1.5661307280669,3.0435621238743,4.4255009911853,5.6861201028703,0.558898,3250.32,,1.56385e-06,6.66668e-07,0.000103644
155,22271N2.cif,6.1821850135463,12.317058204959,21.705461159186,27.526125045852,31.521782170337,34.30179276402,0.15340256911255,0.74530821298595,3.3669979464512,6.185098566433,8.5095791753449,10.723638802708,0.067813611750051,0.33797213517565,1.5848658524736,3.1452204388931,4.4939815879622,5.8524456700402,0.524265,8160.7,,1.53436e-06,6.79421e-07,0.000145678
156,15190N2.cif,7.7186829312264,10.911223836138,13.103529374333,13.964212110374,14.459917417076,15.015400414274,0.11155924304181,0.5439030980172,2.1740656435211,3.5796837941007,4.5761178879413,5.3547677070058,0.033244737243909,0.16633071580925,0.76667632756432,1.4120053937082,1.9721079212486,2.4967284502973,1.10031,449.915,,1.15213e-06,3.39907e-07,0.000203944
157,19453N2.cif,7.4418190655612,17.717869972935,33.901386636544,44.685873286462,52.29742339485,58.140494325266,0.23663630524495,1.1726972622517,5.3815420571587,10.091878471724,14.183439073483,17.910288554512,0.11542051310955,0.57409004164885,2.6999958192669,5.3286441798831,7.815201829926,10.131458270173,0.338466,14113.3,,2.38854e-06,1.15143e-06,0.000144989
158,19030N2.cif,4.2151304052675,7.7054606293219,11.898697115749,13.585748700549,14.494462006345,15.05524077137,0.079324969923202,0.38356631531442,1.6861240902553,2.9411125418216,3.9590115149181,4.7874891815445,0.02888062377669,0.14315594367958,0.66507878645901,1.2826240033013,1.8529048552926,2.3576574816059,0.990703,2028.92,,8.12183e-07,2.90223e-07,0.000167542
159,20220N2.cif,7.750568429402,16.042972064003,27.36572049033,33.161842058555,36.416632672135,38.625063028224,0.18523472959282,0.90881773420641,3.8980617424776,7.1338879551534,9.7594451458435,11.923782707421,0.07668996759557,0.36979456947374,1.7840259607602,3.3583411917093,4.8461580579166,6.2115049377378,0.539296,4326.11,,1.86476e-06,7.5289e-07,0.000201253
160,19522N2.cif,8.4201870389646,15.976242757694,25.706490056072,30.256704518056,32.648747625273,34.262270552558,0.17109482481567,0.80908018041571,3.5678923152637,6.3994719585514,8.7376208332113,10.741305845966,0.06532604536971,0.32561057972507,1.5616875975828,2.9081806326931,4.2156427528076,5.4487294594381,0.580412,5467.0,,1.68658e-06,6.56007e-07,0.000241301
161,18060N2.cif,9.0521913878872,13.848467762046,21.430763805936,24.880669390342,26.839138831267,28.059021436295,0.15514387650051,0.76320022286357,3.206070707504,5.7056642078803,7.6857943009921,9.305222235838,0.05319280884019,0.2654301548865,1.2794385028407,2.3793376562203,3.4012018040872,4.4205926279871,0.655476,2970.8,,1.58434e-06,5.38423e-07,0.000766745
162,18133N3.cif,15.306310880577,26.180076004175,34.934264427353,37.804991042255,39.262121585784,40.292252111242,0.25646202132096,1.2059032273561,5.1617385328297,8.7745712971677,11.491163092337,13.621352318022,0.08179570820805,0.40351815459729,1.895541228027,3.5509960896401,5.098784460503,6.4568629334257,0.601192,7079.08,,2.58737e-06,8.24972e-07,0.00109757
163,18110N2.cif,10.347462233501,18.914749855044,29.235013171045,34.825341040836,38.135820691401,40.565940199009,0.2027029365732,0.9858569883792,4.2765436917512,7.7277477013674,10.543720446639,12.906203128112,0.07917178876992,0.39898299621012,1.8546057058914,3.5385463969178,5.1597875753256,6.5879929022956,0.525343,6027.72,,2.04101e-06,7.97491e-07,0.000265908
164,21291N3.cif,13.002476980214,23.916443982074,39.930220435739,49.294490752953,55.538135726454,59.817496570207,0.30126450226844,1.407246559731,6.2993467517377,11.361520401672,15.366646451559,19.020880979686,0.11728044039608,0.59894746922321,2.7561991803109,5.3488349861816,7.9155096080111,10.208404548184,0.377397,17958.9,,2.98953e-06,1.19167e-06,0.00104982
165,17220N2.cif,9.7109351002716,15.961298276213,25.459969035954,30.463931413336,33.285906093561,35.344174514513,0.19465285320656,0.93323003134969,3.9492724115334,6.9148697055056,9.2587904367797,11.272790389133,0.070031465745938,0.35197780549969,1.6263034173713,3.078036115905,4.4616878595178,5.7511705659253,0.573674,5225.81,,1.95424e-06,6.99908e-07,0.000674808
166,19351N2.cif,10.480855973578,16.44790346236,24.118480217696,28.252669810126,31.061466379153,32.819055984054,0.19812008520538,0.93836088496069,3.8950928979172,6.7302216638274,9.0725819919926,10.970537726407,0.067265453874105,0.33075216150238,1.5640648652165,2.92876109852,4.2886972475007,5.4638051314343,0.59269,4550.28,,1.98766e-06,6.75504e-07,0.00100676
167,14070N2.cif,9.2826957718635,18.601751850978,30.768944347953,37.803566648205,42.128711338315,45.218884085819,0.21073563622283,1.0225225662159,4.5501886966257,8.2111729312215,11.376296875697,14.086889777086,0.08685670407377,0.43697654063296,2.0552006297149,3.9860508220313,5.7892409729388,7.4682076302002,0.466224,8781.77,,2.10339e-06,8.81755e-07,0.000221358
168,16030N2.cif,9.0484095804139,18.250251628332,31.161794034272,38.954594823451,43.978719378985,47.531742744525,0.2125723262775,1.0378899770585,4.7318599829371,8.641624464039,11.992939067976,14.792684425308,0.094214292609622,0.46737941738119,2.1950442171758,4.1906955923033,6.161062048621,7.9723349007457,0.441747,5774.91,,2.16298e-06,9.3145e-07,0.000193354
169,13123N2.cif,7.7094169751379,14.642157186851,23.684379823293,28.290086238635,31.021439717545,32.865693004125,0.16786608564028,0.79629525586738,3.5574493923645,6.3181336838743,8.5595604093059,10.431744830411,0.064224195572811,0.3252280144664,1.5238551471579,2.9386044027526,4.2289268774427,5.441107230922,0.616965,3064.92,,1.69767e-06,6.55336e-07,0.000261596
170,20120N2.cif,11.964095245737,15.989177698259,18.604249613975,19.654788926391,20.160591688831,20.500750975334,0.19452726376492,0.91318636439258,3.4903250652161,5.4829965122478,6.8683734813289,7.8943766269873,0.0517464303993,0.24777898045177,1.1560067546801,2.0874247926345,2.9143316878603,3.6300156343787,0.847623,1378.99,,2.00406e-06,5.13166e-07,0.00127918
171,20421N2.cif,5.1484387369774,8.8110149402259,12.74716429033,14.256566555375,15.113456141484,15.564857932172,0.079820965697734,0.38533605080915,1.6795876109066,2.963011165659,4.0469907217293,4.9016171327927,0.028174497068025,0.1388803491838,0.67973853963103,1.260900219434,1.8054580913144,2.348267762143,0.970835,1015.34,,7.83955e-07,2.83807e-07,0.000102798
172,17040N2.cif,9.8403788818249,16.529526079446,23.104884144044,25.665521708886,27.106150262524,27.945732307331,0.16371771413266,0.78989225850314,3.3777456077388,5.8556919450763,7.8024563090457,9.3826911248361,0.05784292300212,0.28282173711544,1.3223296102562,2.4722425530117,3.5851900608975,4.5268534708729,0.700464,5698.5,,1.65371e-06,5.71985e-07,0.000254178
173,18041N3.cif,4.5823744516031,6.2659659241299,7.5309512159935,7.7900402344252,7.9733438030435,8.0595898239985,0.067734424352835,0.30807089161421,1.1154101246379,1.7324528684253,2.1656472767448,2.4867349531798,0.014734895654205,0.070971596593965,0.32467580424266,0.59734732691583,0.83670426147641,1.0416989793674,1.14321,874.68,,6.80413e-07,1.45265e-07,0.00115457
174,12011N2.cif,8.6031631164032,15.311980873052,23.567097814312,28.162059718029,30.811543821549,32.620722968371,0.16484676050158,0.78816597213904,3.5235250633928,6.3166765619136,8.5859470183089,10.485828370631,0.065786045015841,0.32167052570971,1.5107681777685,2.9262166289513,4.2117705636288,5.4007885309377,0.639688,12446.3,,1.65991e-06,6.49585e-07,0.000178279
175,16010N2.cif,9.9679667850276,15.19885912218,21.366410855213,23.801786030934,25.131711093316,26.022793789439,0.17361668424408,0.82905383697888,3.5186190925528,5.9214611778429,7.6484823068399,9.1492735898558,0.054401806802765,0.275198221656,1.277716876793,2.4272587771569,3.4505999600465,4.4724731041057,0.806233,1316.96,,1.78562e-06,5.65868e-07,0.000503333
176,16041N2.cif,13.224657887004,19.051737569305,24.860537441337,27.036870764399,28.163899551637,28.961977702211,0.21178071700191,0.97576460127112,3.9963121266273,6.6556377540798,8.6217917095177,10.148253124035,0.062515955946844,0.30605224529822,1.4031846539549,2.6856845619638,3.7876255423211,4.7570752178161,0.706854,2073.92,,2.12302e-06,6.28349e-07,0.000824712
177,19364N2.cif,8.923867234274,15.994465653056,28.431116060974,36.434043406878,41.794283544508,45.660948244374,0.211682806804,1.042425575772,4.647478736448,8.407183466606,11.632416878188,14.472652282672,0.0887813117,0.453027176072,2.126887342652,4.164696132208,6.052961211008,7.862754561264,0.444202,8324.23,,2.12622e-06,9.14254e-07,0.000248747
178,20370N3.cif,11.268111498297,32.075844039789,61.290756045613,73.608849162161,79.990099854831,84.374251624358,0.34361369663782,1.6807032410377,7.8327804490222,14.379830245172,20.048265680286,24.807187164465,0.14933275417344,0.73726751155387,3.5796085059931,6.9892417931728,10.111492409776,13.030761843758,0.318408,9276.73,,3.48817e-06,1.51599e-06,0.00015883
179,21310N2.cif,8.7158807793011,18.298223593147,32.102567752435,39.735324631634,44.719330455678,48.454728535578,0.22243072465531,1.088460094767,4.8394753003959,8.8631103048965,12.217269210207,15.131820448631,0.095639442730892,0.47533338720299,2.2661726811208,4.3490398641614,6.2793207238824,8.1183918005262,0.436662,10572.7,,2.26536e-06,9.53677e-07,0.000289652
180,16050N2.cif,7.1637474392112,13.069853358642,19.706070613095,22.693911603723,24.310187664558,25.347552210276,0.13068917136847,0.63033596095327,2.7536253986556,4.8366449804616,6.5565028960853,7.9929319819564,0.04974294221754,0.24337455124339,1.1429235531135,2.1457402827225,3.132499576675,4.0107372139992,0.810656,2256.45,,1.30909e-06,4.90965e-07,0.000149936
181,21034N2.cif,14.231626223857,21.57461473886,27.754671990485,29.530169228827,30.816570620815,31.574731800704,0.21457149528116,1.0301165815123,4.223256412239,7.2778335368736,9.1942376475666,10.912575762584,0.067017466403311,0.33759205779669,1.5769174527883,2.7982602022663,4.0452603334837,5.1701390344873,0.682493,2049.32,,2.18839e-06,6.74875e-07,0.000480589
182,21150N2.cif,4.8174477502442,7.2099739865184,9.6282308469924,10.431223168073,10.983461417111,11.266891975829,0.053289106943026,0.22986024277029,1.0582738581226,1.7902609048094,2.3129440871473,2.8025570901882,0.01332930696657,0.068811844151657,0.32608996515017,0.60977361197503,0.93113926581514,1.1740476065473,0.987896,1029.44,,5.23723e-07,1.38305e-07,0.000734981
183,11040N2.cif,8.9275791020234,19.390874998466,35.42697403865,46.548512449185,54.503286589558,60.406435024774,0.262836192676,1.2925323544793,5.8250886396622,10.83746642057,15.25790115216,19.124918718033,0.12170262307523,0.60581543949984,2.8662566179176,5.652638989248,8.3206212303909,10.764801976769,0.344509,9703.03,,2.61588e-06,1.22854e-06,0.000157332
184,22441N2.cif,7.2455682727799,15.511916634275,26.075778951827,31.803377041606,35.235966275401,37.683449008443,0.16521616474844,0.81984216108097,3.6714890620182,6.7277111032735,9.2338468995874,11.555424268411,0.07144352594468,0.35370085475303,1.6227989843956,3.2466578187862,4.6189949748024,6.1257403826321,0.5433,3312.18,,1.68651e-06,7.13119e-07,0.00013929
185,20561N3.cif,4.7429711447118,6.6594953943591,7.794589449339,8.2478220584225,8.3452492661794,8.4950023154636,0.04876520728275,0.20979359812437,0.83004059170639,1.2045522232572,1.560486633048,1.8232253133651,0.010346480466334,0.046081830817991,0.21041283885177,0.41793588762169,0.56931444375338,0.70038706440702,1.25766,171.044,,4.88628e-07,9.32263e-08,0.000763435
186,12020N2.cif,6.8742865196344,12.916595197171,20.468802160071,23.986620383479,25.903843606323,27.216717704196,0.1349336739624,0.65974387110141,2.8743894682858,5.1114053889226,6.9665216736247,8.4808984035756,0.05264636082214,0.25926799740987,1.2261466642435,2.3387171268174,3.3700186022819,4.3163500777506,0.747682,2847.7,,1.35983e-06,5.25607e-07,0.000144092
187,221012N2.cif,8.8749259156571,16.980534693267,26.915524514382,32.202587657214,35.351947108758,37.59363787939,0.19603702926247,0.93190467097121,4.1701010482744,7.2965437647147,9.95454458393,12.105334433145,0.075878437688961,0.38328611831396,1.7192658121544,3.3253097603358,4.8986063962627,6.2366500857354,0.557107,7257.87,,1.97325e-06,7.57896e-07,0.0003806
188,15253N2.cif,8.0323254750986,17.570110537458,29.32191019527,35.741075592803,39.618777218434,42.33518975713,0.18526549290975,0.91547836632672,4.1708853974347,7.5863670413429,10.499321682104,13.00291443828,0.081081885002125,0.39723025356294,1.8653753959348,3.6216064438827,5.2953762790992,6.7816866030294,0.499114,3353.4,,1.88775e-06,8.04391e-07,0.00012618
189,12001N2.cif,8.7185121823345,12.592202628314,17.215218357748,18.876584760378,19.687779347743,20.248622203102,0.13747385342677,0.66183246264656,2.8064644638125,4.7888445406441,6.2268874691936,7.3967549300421,0.042935649378244,0.21247575169944,0.99657271121226,1.8752945871827,2.6795521818171,3.4136637730898,0.848478,1223.95,,1.40056e-06,4.31147e-07,0.000629041
190,18040N3.cif,14.376470943689,19.14697950594,22.436446128094,23.43352411689,23.964981110191,24.468817253837,0.23184487158237,1.0874605978518,4.016303289977,6.3849330357373,7.9889287466399,9.228319782914,0.060207776728755,0.29517418268984,1.3426854466242,2.4282936187715,3.3657786785189,4.1895642133206,0.821216,2674.9,,2.35053e-06,6.01428e-07,0.00206265
191,21420N2.cif,8.9171471505116,12.725124473303,15.8046286855,16.818791357247,17.388124801227,17.762060693491,0.13538510870171,0.63050980738622,2.5031167049645,4.1483006037107,5.2725772026645,6.1514782118305,0.038285928211946,0.19248775063013,0.87463330092095,1.6283423227929,2.2640721369614,2.8563489216099,0.907024,1465.65,,1.35004e-06,3.90589e-07,0.00030378
192,21082N2.cif,6.6107694538542,15.298749054156,26.661277037854,33.250697031766,37.812573405323,41.27949344632,0.18234880428812,0.880211137163,3.9968154233163,7.3965308184557,10.328404212728,12.867292708392,0.082658439037223,0.41043369016078,1.9083499130497,3.7394606363201,5.4760918109103,7.0220070985735,0.489055,6538.28,,1.8227e-06,8.17994e-07,0.000119051
193,19390N2.cif,8.8246717742063,16.283706740254,23.817448348993,26.821292154112,28.491740747662,29.551795652139,0.15656659889236,0.76436566124373,3.3195612924671,5.8387060842848,7.8338551557042,9.4835984212746,0.055893014671267,0.28362577955297,1.3364343360953,2.5603900532452,3.6864735560604,4.671780469214,0.702818,1538.71,,1.58859e-06,5.75371e-07,0.000219073
194,16273N2.cif,8.3585488375054,17.357789330496,28.812430058026,35.272242754093,39.490756789864,42.290776788597,0.19077054193378,0.92117835480564,4.061181523137,7.3784350793786,10.198108005179,12.63015382962,0.077653218848843,0.38985578377534,1.8040093448507,3.512684070581,5.1078596360317,6.6149632818139,0.49464,9165.41,,1.89773e-06,7.81345e-07,0.000211538
195,21060N2.cif,4.8340269671242,10.402208788206,19.038715484973,23.789789842061,26.752459288092,29.067516252291,0.1129319743648,0.57293087768817,2.560616094006,4.7138912134668,6.5833568329282,8.338968782348,0.051251130109031,0.25877818609383,1.2684715342162,2.3480197118426,3.4351597511672,4.4286991699668,0.614594,5139.96,,1.16414e-06,5.14645e-07,0.000101241
196,13122N2.cif,8.3910653092662,18.762800929347,32.614198006811,41.06227259755,46.740489324692,50.733995104256,0.22470711535765,1.1158777997538,4.9741502301573,9.1872745696554,12.720889680867,15.919346091352,0.10120987074026,0.49699471831531,2.3752453792817,4.6108797551048,6.672680097856,8.6449318427126,0.402596,5753.55,,2.26624e-06,1.00795e-06,0.000171616
197,22520N2.cif,8.7097626919967,17.23143770748,31.531357747543,40.825305770481,46.929865961931,51.302072400674,0.22345326078151,1.0752755046599,4.9917106975282,9.154927373003,12.658313070238,15.884357314275,0.0993782249745,0.50278538891406,2.3615781039301,4.6550689044331,6.7594611388227,8.7587830621125,0.393334,15762.8,,2.27202e-06,1.00456e-06,0.00030429
198,20310N2.cif,11.700054094479,26.032832750641,45.664126206026,57.834861945319,65.306298941097,71.320584775579,0.30303072262598,1.5037242575045,6.8595691934272,12.635916624666,17.604019143473,22.064279331812,0.13654107185804,0.69755740968742,3.2709348895435,6.2896905210376,9.3104019781157,12.032422200479,0.316076,7267.48,,3.08907e-06,1.38662e-06,0.000188716
199,16140N2.cif,9.787226434558,17.461240384313,26.921848019008,32.184493750994,35.557009689791,37.903459303666,0.19765829543569,0.98679342099097,4.1420571708086,7.3549109656982,9.9555194247132,12.184363118852,0.076154025018918,0.37183285832116,1.7851892572959,3.3780570442284,4.9066190684208,6.2743698715681,0.533736,7401.98,,2.00976e-06,7.58332e-07,0.000470545
200,19363N2.cif,8.2536420627726,16.438346479279,29.940926855743,39.008114063005,45.298432767734,49.874789345376,0.21820759107487,1.0730294505825,4.841348299001,8.9491782432616,12.443513503416,15.623504986668,0.099505039544527,0.4944370818161,2.3190099059197,4.5767694273617,6.6794130519583,8.6331748104835,0.406583,9001.17,,2.18407e-06,9.96418e-07,0.000170165
201,20021N2.cif,7.5210336626289,15.260904695695,24.686077684986,29.623863274955,32.548655934625,34.552415332476,0.16412885639354,0.77201743771652,3.5527988081004,6.3960506928851,8.7583734103825,10.751242145052,0.067229793868238,0.33156534573164,1.5633006773436,3.0289433262859,4.3771086632511,5.6061263004597,0.607219,3197.24,,1.6466e-06,6.67981e-07,0.000145656
202,17181N2.cif,8.3896398252685,14.929349792025,24.901440879519,30.27762106737,33.592528194522,35.881811635465,0.18367737863625,0.86948522357525,3.76183285385,6.6787582264258,9.082808302148,11.076355088533,0.066711014788004,0.338377556834,1.6571574461905,3.0140518721875,4.4633349197825,5.755210430322,0.571852,3533.42,,1.81572e-06,6.90899e-07,0.000601233
203,21053N2.cif,12.07057181137,24.209361615033,41.737409124348,51.061702873653,56.743261148861,60.796285085495,0.28489228079089,1.3733478430885,6.2258677654241,11.198282125613,15.31113525697,18.781882223508,0.11515531197551,0.60165109778661,2.7197316940176,5.2393488037923,7.6439195470198,9.8478672940493,0.379951,18844.8,,2.91549e-06,1.16159e-06,0.00185356
204,21120N2.cif,7.3764285895286,17.116228023412,31.338824875707,41.184179994109,47.720469061834,52.737085199747,0.22172674239496,1.1079758577906,4.994159390315,9.4350933644338,13.046323775419,16.463248000025,0.1072900271976,0.5218278329502,2.4743986790898,4.9042725949538,7.0817398442576,9.2566653844204,0.386535,8910.19,,2.25217e-06,1.05786e-06,0.000124526
205,15060N2.cif,10.568760774701,18.525449739283,25.970231578682,28.726322677427,30.22437981575,31.131990162022,0.1799882315392,0.8773103240384,3.6415549811648,6.34748689568,8.4411125882496,10.131374840966,0.0621877010496,0.3055745581504,1.4328017618432,2.7016084655168,3.8602389782208,4.8852013644224,0.668249,3590.74,,1.80743e-06,6.20682e-07,0.000291157
206,21395N2.cif,7.0256410487794,15.301734433797,30.240515380406,40.394608992107,47.656382859743,53.322177478649,0.21570166227111,1.0692487364542,4.8840024221321,9.2664035619974,12.984300454691,16.392097186304,0.1000525755273,0.52806891690671,2.4901974353352,4.8753710779261,7.1661735361089,9.3551479840253,0.367886,10280.4,,2.14789e-06,1.05007e-06,0.000199073
207,08012N2.cif,9.6487925045477,13.521910058718,17.737336651748,19.16307313723,19.951480293197,20.397744858287,0.14790217413108,0.69366759178151,2.9448064877089,4.928713145836,6.4565260474159,7.6482979907837,0.041690839702056,0.20582169224206,0.96301547105855,1.8352554680695,2.6239385772724,3.3504708854108,0.874709,1131.4,,1.49808e-06,4.18971e-07,0.00150516
208,16251N3.cif,11.097252483215,35.447415011613,71.380429705189,84.646458600066,91.348424534997,95.83780815626,0.3895206244974,1.9248305252293,8.8229724756138,16.353340511263,22.642595254922,28.201819046231,0.17236523584544,0.85047358781748,3.9757799816302,7.8319397839408,11.393727699971,14.773415735265,0.294407,17022.4,,3.91811e-06,1.72328e-06,0.000146301
209,21530N2.cif,10.7392591705,17.528874627989,24.498076089864,27.779593017651,29.27706927424,30.572549029365,0.16379999389445,0.82524188694445,3.479546791357,6.0930174747801,8.1327150019104,9.8885462334807,0.057808209283,0.29536350467645,1.3914240662769,2.6413982299984,3.7711450104036,4.7933495943734,0.658919,3544.42,,1.67854e-06,5.95942e-07,0.000294904
210,16250N3.cif,9.7340786092383,32.350355267448,81.820310517653,116.01833374425,139.4952231218,156.52497314119,0.58157087632644,2.8914591902376,13.480649500648,25.66427217418,36.885108805687,47.088634597471,0.31072662901236,1.5282583504857,7.2448409236738,14.454329715903,21.204079004702,27.49662357295,0.14665,19083.8,,5.82724e-06,3.07499e-06,0.000126427
211,19366N2.cif,8.7908034603578,18.554930217182,33.502807131354,43.591350649203,50.673421659608,56.076440164551,0.24206677974029,1.1865497857428,5.3717322657936,9.9855763795525,14.009298866375,17.546633505191,0.11177437889678,0.5640102120571,2.6526861088518,5.1544900398705,7.5617507528773,9.7804726303121,0.363404,9251.49,,2.41329e-06,1.12408e-06,0.000167228
212,21771N2.cif,8.1996043556143,16.152495864521,26.696551978316,32.169658271187,35.390589879578,37.597083076497,0.17742886660767,0.81361799813752,3.812165843509,6.7749700928844,9.3167147816098,11.551580190287,0.07206143335133,0.35595933910539,1.7049226512884,3.2459638447863,4.6623243440071,6.0000020552307,0.56277,3321.6,,1.76466e-06,7.15002e-07,0.00017935
213,13160N2.cif,8.6397428248197,17.609251737676,29.566493953556,35.909509180318,39.815819138355,42.28431964152,0.193202071001,0.93996113956955,4.1602965103838,7.6434027830351,10.522810669556,12.932555223767,0.079666811428653,0.39894172318681,1.8574386338658,3.592200208011,5.2552661200472,6.7627963222597,0.49874,7909.9,,1.92813e-06,7.98331e-07,0.000183925
214,21035N2.cif,14.491571787209,21.900357517734,27.867224084365,29.798913443724,31.010751080596,31.746787184051,0.21620920053669,1.0190058754853,4.2970494826243,7.3138630516283,9.359774321958,11.06729073781,0.065957774811578,0.32696302981327,1.5657425230337,2.8698696656827,4.044939214788,5.1386372929603,0.683572,2050.71,,2.227e-06,6.81888e-07,0.00051146
215,20260N3.cif,5.8186233807489,8.8275908172549,12.191335378958,13.465257079467,14.110356479457,14.596188720892,0.1145590269606,0.5371477052138,2.1822023298363,3.5977043427131,4.634405367554,5.4431414565031,0.031722722197755,0.15983516329613,0.73562429896678,1.3902873931067,1.9899703664427,2.5171916756825,0.9442,2841.58,,1.15502e-06,3.23553e-07,0.00233514
