0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-0.2932706978637993,-0.3424502264219342,-0.45583829692224864,-0.259688037368598,-0.2929494865543062,-0.20132399261997794,-0.1640618601040553,-0.1661332947107712,-0.1521979873735059,-0.1204028708700124,-0.12482951058613921,-0.34247113401506374,-0.06616764376152307,-0.3799066942140402,-0.3115621720967609,-0.37564993809642544,-0.33689394119563737,-0.1839523126098192,-0.11060901099494,-0.26265533529531987,-0.2718299791327002,-0.15179760265381764,-0.14749458246113495,-0.1525851060893693,-0.13612153447192346,-0.014637471631086443,-0.16172276262526356,-0.14516503745543194,-0.28101534377075704,-0.17145381963040693,-0.15145115619854127,-0.11396411010631788,-0.18210888986200452,-0.11715413393611099,-0.11577952365793906,-0.23753143970872242
-0.01972448901162831,-0.10292137085060019,-0.1379670493581512,-0.238875841597794,-0.2691553954929994,-0.3388850255036491,-0.3380968637839397,-0.32856878787186283,-0.3237438879551403,-0.31071270885864927,-0.039226139187430085,-0.15089080006781871,-0.1208686876776054,-0.019605137566595,-0.09475228073229851,0.19831562063733066,-0.031710425401168404,-0.3418297988861233,-0.29643524275368277,-0.24117074702667887,-0.23717543814525685,-0.2876060443333666,-0.2708765837628834,-0.26743633634365077,-0.268785228398085,0.045487154281507854,0.1101257626638744,-0.05043376451016067,0.06616815375997291,0.3161137685087865,0.11526225772012495,-0.3589214615524258,-0.40826797624687816,-0.38940006186434883,-0.35408978886114395,0.07900802199277096
-0.09810478211469119,0.0749210596930151,0.08060590384797388,0.29014827383744574,0.3740617627569005,0.4458608527555153,0.4975575999591741,0.5046867910941334,0.5177353391036715,0.5274111812049808,-0.26756665889026093,0.1612860164049852,-0.20819805857601528,-0.10588366668578907,0.1935975819187991,-0.21987806145617764,-0.07721097197114812,0.4650793141610194,0.506796705219111,0.3580302616951321,0.3860485262568994,0.5010683352863808,0.43505844188312126,0.4949842266785042,0.4893419663715669,-0.12654972785640983,-0.36093196166410835,-0.23880709348867282,-0.3421997365629335,-0.11212206983375582,-0.042089368671781646,0.3416983472165505,0.5442501363753809,0.5823150655492173,0.5794100271552669,-0.33185785478842
3.144526598932384,1.3875209662490815,0.2615271315546169,-0.9615086254384738,-1.072478653278817,-1.249458369293291,-1.3382586098055849,-1.243908376850548,-1.2042714847666205,-1.22701958951862,1.0765937847996383,-0.598368437606244,1.0346839313377083,-0.25327703046835665,-0.9128687995080986,0.8575987190532213,-0.3098147813152803,-1.4116631913672861,-1.1426360055133538,0.16369384676170284,-0.129892255670977,-1.0792865401777043,-0.601482067429885,-0.7784302114545286,-0.9904226348055627,0.10680796315850181,4.443024275229022,2.266190096170276,8.064598125388068,1.5705440825710508,0.10941419497117968,-0.9417832784085038,-1.615906009802487,-1.5479039533954047,-1.479719672515444,8.488387898114134
-0.03146693264054545,-0.038144464572572076,-0.0745776869078029,-0.0957045912438679,-0.14136164527254835,-0.13540766691340073,-0.15907324378779722,-0.17455010013719643,-0.1913774282067109,-0.2097731715472297,-0.1732228384036287,0.15837441066071375,-0.14655908089445882,0.14084158296337196,0.09162153132313977,0.1444654295600226,-0.003872925410298007,-0.22395554269627024,-0.24675629337820862,-0.16072018533763047,-0.17775751978833274,-0.22832894793126676,-0.21005262259386356,-0.24069055608807297,-0.2518778494104102,-0.020397181663493358,-0.13183034855596734,-0.0832308813545579,0.03479952826474747,0.15367978303204943,0.32926187414696617,0.08874333651207247,-0.0805310790887652,-0.09175810542726343,-0.08857843996892704,0.01421276889771671
-0.32843761712650993,-0.5227671696380641,-0.47792352234871927,-0.5237301903869707,-0.6226716915184222,-0.5802829898458348,-0.5097449878065449,-0.48553098309778336,-0.3971373854130686,-0.4135569693415795,-0.2712139973456243,-0.47061486502429944,-0.26453345545522555,-0.5344900180058506,-0.6868825785203511,-0.695059851871588,-0.0012566143976554887,-0.8298093298840156,-0.427211121797887,-0.559350407299827,-0.5312572154239501,-0.4589631166876247,-0.42645727587256294,-0.4161903443983273,-0.3999753284330924,-0.07394450640661417,-0.20149345321667578,-0.19882066177262855,-0.2545689940900435,-0.42471359395439645,-0.35410076502358173,-0.6821574884759771,-0.5820106921080895,-0.5181483735397123,-0.4582318979422274,-0.31775897450409335
0.07683836986755306,0.13997456079281248,0.15354855570559112,-0.033571496616493786,-0.13458856479984774,-0.32268372519096333,-0.47317195472108026,-0.48348147226348026,-0.5447285485036226,-0.5892675245290325,-0.03655683670970048,-0.6206636752822888,-0.05495642589501963,0.9144992228454258,-0.11637162472144323,0.43918888963797437,0.7276269312813187,-0.129560909574384,-0.6767219214182344,-0.41044133082987183,-0.4124439736917281,-0.5739762585464163,-0.5670306362713442,-0.5870336047546677,-0.6124018922725656,-0.028753654490492466,0.11698994785221581,0.08698032600418186,0.3127033029003203,0.2975160000433831,0.9446919963172982,0.13221902959963494,-0.19852285578798043,-0.3956457267358786,-0.4772486689623309,0.24454749487989
-0.19239749342818216,-0.25271391238058133,-0.1449104089391736,-0.21010592464283318,-0.24813946122576422,-0.3394257776033211,-0.4114330244973675,-0.4336060979593125,-0.4961405679307336,-0.5305259414517056,-0.23655997742202228,-0.12993899446873278,-0.20828258824939852,0.11103607179732708,-0.10815232840201466,-0.06462739880483317,0.5162462551310331,-0.019325469088082647,-0.5191576690402413,-0.45159057894724,-0.4394635035480408,-0.5215525456303383,-0.5224671442196126,-0.5459659022004171,-0.5484873908204322,-0.12660843451045636,-0.19181219734553426,-0.15395691633865288,-0.04961865620528325,0.04282659824435813,0.48619973196977573,0.06579068159298715,-0.21021741203111624,-0.29764234854821164,-0.40687729711392223,-0.13604991315119502
0.11921936603511264,0.028838509314228288,-0.042462485656339026,-0.12553073321592337,-0.15744542970059988,-0.21883493310341046,-0.27003327652687475,-0.275731281145699,-0.281797379047017,-0.2861304414506325,0.23754705963805536,-0.18444706610353298,0.18469801584956416,-0.3192629403863433,-0.33777397784794766,-0.20873885650605803,0.08853818978361577,-0.2989646488569556,-0.25302399545167087,-0.14422822934245305,-0.15453985519615174,-0.2738054297678757,-0.25566866330041194,-0.2516387267358812,-0.26253682958988,0.01766985740553925,0.047596510544273614,0.0760372818588014,0.08909506344375742,0.28182217100159956,0.22405001873633543,-0.17751348930464267,-0.2603534436914298,-0.2628882407535739,-0.27411775711128145,0.09660112365778817
0.002238926895117684,-0.08191856533053812,-0.18741787826294648,-0.34178058880488943,-0.4514852597314325,-0.5687938165280084,-0.616383433688797,-0.6325019611783451,-0.6551675111067451,-0.5822295614265721,0.029738775321357644,-0.41854759266627134,0.0452170894694253,-0.19446316826254667,-0.2859216562399272,-0.02517077752383253,0.09163788163457795,-0.3177179067831108,-0.622307014818974,-0.48620649724194154,-0.497194032802774,-0.5226710331620988,-0.6074416921715179,-0.5807830336238106,-0.5851665677647074,-0.11935201806138762,0.25757850423713374,-0.019464209229131568,0.21526033859600302,0.12710935494608933,0.10955468258578407,-0.5597019558991383,-0.6831965401574704,-0.701187450501284,-0.728943241990124,0.17372064104434415
